Core_ID,Events,EPS
3,100000,139664.80
9,100000,139664.80
12,100000,139664.80
8,100000,139664.80
10,100000,139664.80
5,100000,139664.80
0,100000,139664.80
13,100000,139470.01
1,100000,139470.01
6,100000,139470.01
11,100000,139470.01
4,100000,139470.01
2,100000,139470.01
7,100000,139470.01
14,100000,139470.01
2,200000,202429.15
14,200000,202020.20
6,200000,202429.15
5,200000,202020.20
12,200000,201612.90
8,200000,202020.20
10,200000,201612.90
13,200000,202429.15
7,200000,202429.15
0,200000,201612.90
1,200000,202020.20
4,200000,202020.20
3,200000,201612.90
9,200000,201612.90
11,200000,202020.20
13,300000,214592.27
3,300000,215053.76
8,300000,214592.27
11,300000,215053.76
0,300000,215053.76
12,300000,215053.76
10,300000,215053.76
7,300000,214592.27
2,300000,214592.27
4,300000,214592.27
6,300000,214132.76
9,300000,214592.27
14,300000,214592.27
1,300000,214592.27
5,300000,214132.76
10,400000,208768.27
6,400000,209205.02
0,400000,208768.27
12,400000,208768.27
2,400000,208768.27
5,400000,209205.02
14,400000,209205.02
4,400000,209205.02
7,400000,208768.27
8,400000,208768.27
9,400000,209205.02
1,400000,209205.02
3,400000,208768.27
13,400000,208768.27
11,400000,208768.27
0,500000,222222.22
3,500000,222222.22
7,500000,222222.22
12,500000,222222.22
10,500000,222222.22
5,500000,222222.22
2,500000,222222.22
14,500000,222222.22
1,500000,221729.49
13,500000,221729.49
9,500000,221729.49
8,500000,221729.49
11,500000,221729.49
4,500000,221729.49
6,500000,221729.49
3,600000,70571.63
9,600000,70621.47
7,600000,70571.63
6,600000,70621.47
13,600000,70621.47
12,600000,70571.63
11,600000,70621.47
0,600000,70571.63
10,600000,70521.86
5,600000,70521.86
2,600000,70521.86
4,600000,70571.63
8,600000,70571.63
14,600000,70521.86
1,600000,70571.63
1,700000,205761.32
0,700000,205338.81
3,700000,205338.81
8,700000,205761.32
9,700000,205338.81
14,700000,205761.32
13,700000,205338.81
10,700000,205761.32
12,700000,205338.81
2,700000,205761.32
7,700000,205338.81
11,700000,205338.81
4,700000,205338.81
6,700000,204918.03
5,700000,205338.81
3,800000,191570.88
0,800000,191938.58
9,800000,191938.58
1,800000,191570.88
7,800000,191938.58
10,800000,191570.88
8,800000,191570.88
14,800000,191570.88
11,800000,191938.58
6,800000,191938.58
13,800000,191570.88
4,800000,191938.58
2,800000,191570.88
12,800000,191570.88
5,800000,191938.58
1,900000,208333.33
7,900000,207900.21
0,900000,207468.88
9,900000,207900.21
14,900000,207900.21
6,900000,208333.33
8,900000,208333.33
11,900000,207900.21
13,900000,208333.33
5,900000,208333.33
4,900000,207900.21
2,900000,207900.21
10,900000,207900.21
3,900000,207900.21
12,900000,207900.21
6,1000000,204498.98
13,1000000,204498.98
4,1000000,204918.03
10,1000000,204918.03
1,1000000,204498.98
0,1000000,204918.03
9,1000000,204498.98
14,1000000,204918.03
5,1000000,204498.98
7,1000000,204498.98
11,1000000,204498.98
2,1000000,204918.03
3,1000000,204918.03
12,1000000,204918.03
8,1000000,204498.98
7,1100000,206185.57
1,1100000,206185.57
3,1100000,206185.57
13,1100000,206185.57
6,1100000,206185.57
4,1100000,206185.57
14,1100000,206185.57
9,1100000,206185.57
11,1100000,205761.32
12,1100000,205761.32
10,1100000,205761.32
8,1100000,205761.32
5,1100000,205761.32
0,1100000,205761.32
2,1100000,205761.32
5,1200000,199203.19
11,1200000,199600.80
1,1200000,198807.16
13,1200000,198807.16
9,1200000,198807.16
14,1200000,198807.16
4,1200000,198807.16
3,1200000,198807.16
6,1200000,198807.16
2,1200000,199203.19
10,1200000,199203.19
7,1200000,198807.16
8,1200000,199203.19
0,1200000,199203.19
12,1200000,199203.19
6,1300000,199600.80
0,1300000,199600.80
7,1300000,199600.80
3,1300000,199600.80
9,1300000,199600.80
10,1300000,199600.80
5,1300000,199600.80
1,1300000,199600.80
14,1300000,199600.80
13,1300000,199600.80
2,1300000,199600.80
4,1300000,199600.80
11,1300000,199203.19
8,1300000,199600.80
12,1300000,199600.80
10,1400000,32905.56
4,1400000,32916.39
11,1400000,32916.39
1,1400000,32905.56
2,1400000,32916.39
14,1400000,32905.56
3,1400000,32905.56
9,1400000,32905.56
0,1400000,32905.56
8,1400000,32905.56
7,1400000,32905.56
6,1400000,32905.56
13,1400000,32905.56
5,1400000,32905.56
12,1400000,32905.56
6,1500000,124688.28
9,1500000,124688.28
2,1500000,124533.00
11,1500000,124533.00
3,1500000,124688.28
7,1500000,124688.28
5,1500000,124688.28
14,1500000,124688.28
1,1500000,124688.28
8,1500000,124688.28
10,1500000,124688.28
0,1500000,124533.00
12,1500000,124533.00
13,1500000,124533.00
4,1500000,124378.11
7,1600000,235849.06
3,1600000,235849.06
4,1600000,236406.62
12,1600000,236406.62
9,1600000,235849.06
2,1600000,235849.06
8,1600000,235849.06
6,1600000,235849.06
11,1600000,235849.06
10,1600000,235849.06
13,1600000,236406.62
5,1600000,235849.06
14,1600000,235849.06
1,1600000,235849.06
0,1600000,236406.62
3,1700000,198807.16
5,1700000,198807.16
13,1700000,198807.16
6,1700000,199203.19
10,1700000,198807.16
11,1700000,199203.19
12,1700000,198807.16
7,1700000,198807.16
4,1700000,198807.16
9,1700000,199203.19
1,1700000,198807.16
14,1700000,198807.16
8,1700000,198807.16
2,1700000,198807.16
0,1700000,198807.16
8,1800000,191204.59
10,1800000,191204.59
13,1800000,191204.59
12,1800000,191204.59
0,1800000,191204.59
6,1800000,190839.69
3,1800000,191204.59
7,1800000,191204.59
4,1800000,191204.59
11,1800000,190839.69
1,1800000,191204.59
9,1800000,190476.19
5,1800000,190839.69
2,1800000,190839.69
14,1800000,190839.69
5,1900000,40716.61
12,1900000,40700.04
6,1900000,40700.04
7,1900000,40700.04
9,1900000,40716.61
13,1900000,40700.04
3,1900000,40700.04
14,1900000,40716.61
8,1900000,40700.04
11,1900000,40683.48
1,1900000,40683.48
10,1900000,40683.48
0,1900000,40683.48
2,1900000,40700.04
4,1900000,40683.48
6,2000000,248756.22
5,2000000,248756.22
0,2000000,249376.56
7,2000000,248756.22
13,2000000,248756.22
14,2000000,248756.22
8,2000000,248756.22
1,2000000,249376.56
9,2000000,248756.22
3,2000000,248756.22
11,2000000,249376.56
4,2000000,249376.56
10,2000000,249376.56
12,2000000,248756.22
2,2000000,249376.56
1,2100000,233644.86
13,2100000,233644.86
11,2100000,233644.86
8,2100000,233644.86
14,2100000,233644.86
4,2100000,233644.86
10,2100000,233100.23
2,2100000,233100.23
6,2100000,233100.23
3,2100000,233100.23
5,2100000,233100.23
12,2100000,233100.23
7,2100000,233100.23
0,2100000,233100.23
9,2100000,233100.23
12,2200000,175746.92
6,2200000,175746.92
2,2200000,175746.92
13,2200000,175438.60
3,2200000,175746.92
1,2200000,175438.60
9,2200000,175746.92
7,2200000,175746.92
10,2200000,175746.92
14,2200000,175438.60
8,2200000,175438.60
4,2200000,175438.60
5,2200000,175746.92
0,2200000,175746.92
11,2200000,175438.60
5,2300000,206185.57
8,2300000,206185.57
9,2300000,206185.57
12,2300000,206185.57
0,2300000,206185.57
13,2300000,206185.57
1,2300000,206185.57
3,2300000,206185.57
14,2300000,206185.57
7,2300000,206185.57
6,2300000,206185.57
4,2300000,206185.57
2,2300000,206185.57
11,2300000,206185.57
10,2300000,206185.57
8,2400000,192678.23
11,2400000,192678.23
2,2400000,192678.23
12,2400000,192678.23
9,2400000,192678.23
7,2400000,192678.23
10,2400000,192678.23
0,2400000,192678.23
6,2400000,192307.69
4,2400000,192307.69
5,2400000,192307.69
14,2400000,192307.69
3,2400000,192307.69
13,2400000,192307.69
1,2400000,192307.69
4,2500000,48543.69
2,2500000,48520.14
8,2500000,48520.14
6,2500000,48543.69
12,2500000,48520.14
1,2500000,48543.69
5,2500000,48543.69
14,2500000,48543.69
7,2500000,48520.14
9,2500000,48520.14
10,2500000,48496.61
13,2500000,48520.14
11,2500000,48496.61
0,2500000,48496.61
3,2500000,47732.70
5,2600000,188323.92
13,2600000,188679.25
9,2600000,188323.92
6,2600000,188323.92
7,2600000,188323.92
10,2600000,188679.25
8,2600000,187969.92
4,2600000,187969.92
12,2600000,187969.92
2,2600000,187969.92
3,2600000,201207.24
0,2600000,188323.92
11,2600000,188323.92
14,2600000,187969.92
1,2600000,187969.92
9,2700000,218340.61
13,2700000,218340.61
10,2700000,218340.61
0,2700000,218818.38
1,2700000,218818.38
8,2700000,218818.38
5,2700000,218340.61
3,2700000,218818.38
14,2700000,218818.38
11,2700000,218818.38
12,2700000,218818.38
4,2700000,218818.38
6,2700000,218340.61
7,2700000,218340.61
2,2700000,218818.38
14,2800000,210970.46
10,2800000,210970.46
9,2800000,210970.46
6,2800000,210970.46
12,2800000,210970.46
5,2800000,210970.46
1,2800000,210970.46
2,2800000,210970.46
11,2800000,210970.46
8,2800000,210970.46
7,2800000,210970.46
3,2800000,210970.46
0,2800000,210970.46
4,2800000,210970.46
13,2800000,210526.32
7,2900000,181159.42
12,2900000,181159.42
0,2900000,181159.42
1,2900000,181159.42
10,2900000,181159.42
6,2900000,181159.42
4,2900000,181159.42
3,2900000,181159.42
2,2900000,181159.42
13,2900000,181488.20
5,2900000,181159.42
9,2900000,181159.42
14,2900000,181159.42
8,2900000,181159.42
11,2900000,181159.42
5,3000000,212314.23
13,3000000,212314.23
2,3000000,212314.23
4,3000000,212314.23
6,3000000,212314.23
0,3000000,212765.96
10,3000000,212314.23
11,3000000,212314.23
14,3000000,212314.23
3,3000000,212314.23
1,3000000,212314.23
9,3000000,212314.23
12,3000000,212314.23
8,3000000,212314.23
7,3000000,212314.23
12,3100000,172711.57
10,3100000,172711.57
11,3100000,172711.57
2,3100000,172711.57
0,3100000,172117.04
6,3100000,172711.57
5,3100000,172711.57
4,3100000,172711.57
14,3100000,172711.57
7,3100000,172413.79
1,3100000,172413.79
3,3100000,172413.79
13,3100000,172413.79
9,3100000,172413.79
8,3100000,172413.79
10,3200000,41220.12
9,3200000,41237.11
0,3200000,41237.11
6,3200000,41220.12
12,3200000,41220.12
5,3200000,41220.12
14,3200000,41220.12
11,3200000,41220.12
3,3200000,41237.11
1,3200000,41237.11
2,3200000,41220.12
8,3200000,41237.11
7,3200000,41237.11
4,3200000,41220.12
13,3200000,41237.11
11,3300000,186219.74
7,3300000,186219.74
3,3300000,186219.74
5,3300000,186219.74
13,3300000,186219.74
1,3300000,186219.74
8,3300000,186219.74
4,3300000,186219.74
14,3300000,186219.74
10,3300000,186219.74
0,3300000,186219.74
6,3300000,186219.74
2,3300000,186219.74
9,3300000,186219.74
12,3300000,186219.74
4,3400000,204498.98
6,3400000,204498.98
8,3400000,204498.98
2,3400000,204498.98
13,3400000,204498.98
0,3400000,204498.98
9,3400000,204498.98
11,3400000,204498.98
12,3400000,204498.98
3,3400000,204081.63
1,3400000,204081.63
10,3400000,204081.63
14,3400000,204081.63
7,3400000,204081.63
5,3400000,204081.63
14,3500000,207468.88
13,3500000,207039.34
10,3500000,207468.88
8,3500000,207039.34
12,3500000,207039.34
1,3500000,207468.88
9,3500000,207039.34
6,3500000,207039.34
5,3500000,207468.88
11,3500000,207039.34
3,3500000,207468.88
2,3500000,207039.34
7,3500000,207468.88
4,3500000,207039.34
0,3500000,207039.34
5,3600000,208333.33
13,3600000,208333.33
10,3600000,208333.33
6,3600000,208333.33
1,3600000,208333.33
11,3600000,208333.33
3,3600000,208333.33
2,3600000,208333.33
7,3600000,208333.33
