Core_ID,Events,EPS
0,100000,246305.42
3,100000,245098.04
1,100000,245098.04
2,100000,243309.00
0,200000,537634.41
3,200000,540540.54
1,200000,540540.54
2,200000,549450.55
0,300000,662251.66
2,300000,662251.66
1,300000,662251.66
3,300000,662251.66
0,400000,694444.44
1,400000,694444.44
2,400000,694444.44
3,400000,694444.44
0,500000,729927.01
3,500000,724637.68
2,500000,729927.01
1,500000,719424.46
2,600000,719424.46
1,600000,729927.01
3,600000,724637.68
0,600000,719424.46
1,700000,662251.66
2,700000,662251.66
0,700000,662251.66
3,700000,662251.66
1,800000,952380.95
2,800000,952380.95
3,800000,952380.95
0,800000,952380.95
2,900000,714285.71
1,900000,714285.71
0,900000,714285.71
3,900000,714285.71
2,1000000,735294.12
3,1000000,735294.12
1,1000000,735294.12
0,1000000,735294.12
0,1100000,684931.51
2,1100000,684931.51
1,1100000,684931.51
3,1100000,684931.51
2,1200000,854700.85
1,1200000,854700.85
0,1200000,854700.85
3,1200000,854700.85
0,1300000,793650.79
1,1300000,787401.57
3,1300000,787401.57
2,1300000,787401.57
0,1400000,877192.98
2,1400000,884955.75
3,1400000,877192.98
1,1400000,877192.98
2,1500000,877192.98
0,1500000,877192.98
3,1500000,884955.75
1,1500000,877192.98
2,1600000,609756.10
0,1600000,609756.10
3,1600000,609756.10
1,1600000,613496.93
1,1700000,970873.79
3,1700000,970873.79
2,1700000,970873.79
0,1700000,970873.79
3,1800000,675675.68
2,1800000,675675.68
0,1800000,675675.68
1,1800000,675675.68
0,1900000,961538.46
3,1900000,961538.46
1,1900000,961538.46
2,1900000,961538.46
3,2000000,970873.79
0,2000000,970873.79
1,2000000,970873.79
2,2000000,970873.79
0,2100000,653594.77
3,2100000,653594.77
2,2100000,653594.77
1,2100000,653594.77
0,2200000,684931.51
3,2200000,684931.51
2,2200000,684931.51
1,2200000,684931.51
0,2300000,813008.13
2,2300000,806451.61
3,2300000,806451.61
1,2300000,806451.61
0,2400000,840336.13
2,2400000,840336.13
1,2400000,840336.13
3,2400000,840336.13
2,2500000,578034.68
3,2500000,578034.68
0,2500000,574712.64
1,2500000,578034.68
0,2600000,884955.75
2,2600000,884955.75
3,2600000,884955.75
1,2600000,884955.75
2,2700000,662251.66
0,2700000,662251.66
3,2700000,662251.66
1,2700000,662251.66
2,2800000,653594.77
3,2800000,653594.77
0,2800000,653594.77
1,2800000,653594.77
1,2900000,925925.93
0,2900000,925925.93
3,2900000,925925.93
2,2900000,925925.93
3,3000000,709219.86
1,3000000,709219.86
0,3000000,709219.86
2,3000000,709219.86
1,3100000,787401.57
3,3100000,787401.57
