Core_ID,Events,EPS
4,100000,102249.49
9,100000,102249.49
10,100000,102249.49
13,100000,102249.49
7,100000,102354.15
2,100000,102249.49
12,100000,102249.49
3,100000,102249.49
0,100000,102354.15
8,100000,102249.49
1,100000,102249.49
5,100000,102145.05
11,100000,102145.05
6,100000,102145.05
4,200000,203665.99
6,200000,204081.63
13,200000,203665.99
3,200000,203665.99
0,200000,203665.99
2,200000,203665.99
7,200000,203665.99
9,200000,203665.99
10,200000,203665.99
5,200000,204081.63
11,200000,204081.63
1,200000,204081.63
8,200000,203665.99
12,200000,203665.99
3,300000,202020.20
7,300000,202020.20
9,300000,202020.20
1,300000,202020.20
0,300000,202020.20
5,300000,202020.20
4,300000,202020.20
12,300000,201612.90
6,300000,201612.90
8,300000,201612.90
10,300000,201612.90
2,300000,201612.90
13,300000,201612.90
11,300000,201612.90
0,400000,216919.74
3,400000,216919.74
7,400000,216919.74
10,400000,217391.30
2,400000,217391.30
4,400000,216919.74
13,400000,217391.30
8,400000,217391.30
5,400000,216919.74
9,400000,216919.74
6,400000,217391.30
12,400000,216919.74
11,400000,216919.74
1,400000,216450.22
11,500000,221238.94
0,500000,220750.55
12,500000,221238.94
6,500000,220750.55
1,500000,221238.94
5,500000,220750.55
2,500000,220750.55
10,500000,220750.55
8,500000,220750.55
4,500000,220750.55
7,500000,220750.55
3,500000,220750.55
13,500000,220750.55
9,500000,220750.55
12,600000,191570.88
13,600000,191570.88
11,600000,191570.88
5,600000,191570.88
3,600000,191570.88
1,600000,191570.88
6,600000,191570.88
8,600000,191570.88
9,600000,191570.88
0,600000,191570.88
10,600000,191570.88
7,600000,191570.88
2,600000,191570.88
4,600000,191570.88
5,700000,244498.78
8,700000,244498.78
10,700000,244498.78
2,700000,244498.78
1,700000,243902.44
7,700000,243902.44
13,700000,243902.44
3,700000,243902.44
0,700000,243902.44
9,700000,243902.44
4,700000,243902.44
12,700000,243902.44
11,700000,243902.44
6,700000,243902.44
12,800000,187617.26
11,800000,187617.26
0,800000,187617.26
1,800000,187617.26
8,800000,187265.92
3,800000,187617.26
4,800000,187617.26
5,800000,187265.92
6,800000,187617.26
10,800000,187265.92
7,800000,187617.26
9,800000,187617.26
13,800000,187617.26
2,800000,187265.92
1,900000,223214.29
11,900000,223214.29
12,900000,223214.29
3,900000,223214.29
6,900000,223214.29
0,900000,223214.29
5,900000,223214.29
8,900000,223214.29
4,900000,223214.29
13,900000,223214.29
9,900000,223214.29
2,900000,223214.29
10,900000,223214.29
7,900000,223214.29
11,1000000,198412.70
1,1000000,198412.70
9,1000000,198412.70
4,1000000,198412.70
2,1000000,198412.70
0,1000000,198412.70
6,1000000,198412.70
10,1000000,198412.70
7,1000000,198412.70
12,1000000,198412.70
8,1000000,198412.70
13,1000000,198412.70
