Core_ID,Events,EPS
0,100000,378787.88
0,200000,1492537.31
0,300000,934579.44
0,400000,1639344.26
0,500000,1851851.85
0,600000,1886792.45
0,700000,1538461.54
0,800000,1754385.96
0,900000,1923076.92
0,1000000,1886792.45
0,1100000,1639344.26
0,1200000,2222222.22
0,1300000,1694915.25
0,1400000,1612903.23
0,1500000,1724137.93
0,1600000,1785714.29
0,1700000,2173913.04
0,1800000,1639344.26
0,1900000,1851851.85
0,2000000,1923076.92
0,2100000,1886792.45
0,2200000,1886792.45
0,2300000,1315789.47
0,2400000,2272727.27
0,2500000,2272727.27
0,2600000,2325581.40
0,2700000,2272727.27
0,2800000,1388888.89
0,2900000,2272727.27
0,3000000,2325581.40
0,3100000,2272727.27
0,3200000,1515151.52
0,3300000,2325581.40
0,3400000,2272727.27
0,3500000,1492537.31
0,3600000,1886792.45
0,3700000,1694915.25
0,3800000,1960784.31
0,3900000,1960784.31
0,4000000,1960784.31
0,4100000,1923076.92
0,4200000,1886792.45
0,4300000,1282051.28
0,4400000,2272727.27
0,4500000,2325581.40
0,4600000,2325581.40
0,4700000,2272727.27
0,4800000,2325581.40
0,4900000,1298701.30
0,5000000,2272727.27
0,5100000,26609.90
0,5200000,2272727.27
0,5300000,2222222.22
0,5400000,2272727.27
0,5500000,1470588.24
0,5600000,2040816.33
0,5700000,2127659.57
0,5800000,1754385.96
0,5900000,1315789.47
0,6000000,2173913.04
0,6100000,2040816.33
0,6200000,2222222.22
0,6300000,2380952.38
0,6400000,2325581.40
0,6500000,1388888.89
0,6600000,2325581.40
0,6700000,2380952.38
0,6800000,2325581.40
0,6900000,1428571.43
0,7000000,2000000.00
0,7100000,2040816.33
0,7200000,2000000.00
0,7300000,2000000.00
0,7400000,2000000.00
0,7500000,2000000.00
0,7600000,12822.16
0,7700000,1724137.93
0,7800000,2127659.57
0,7900000,2380952.38
0,8000000,2380952.38
0,8100000,2439024.39
0,8200000,2380952.38
0,8300000,2380952.38
0,8400000,1351351.35
0,8500000,2325581.40
0,8600000,2380952.38
0,8700000,2272727.27
0,8800000,2380952.38
0,8900000,2325581.40
0,9000000,1282051.28
0,9100000,2325581.40
0,9200000,2272727.27
0,9300000,2325581.40
0,9400000,1388888.89
0,9500000,1639344.26
0,9600000,2173913.04
0,9700000,2380952.38
0,9800000,1724137.93
0,9900000,2380952.38
0,10000000,2325581.40
0,10100000,1694915.25
0,10200000,2380952.38
0,10300000,2040816.33
0,10400000,1960784.31
0,10500000,2000000.00
0,10600000,2040816.33
0,10700000,2040816.33
0,10800000,2083333.33
0,10900000,2040816.33
0,11000000,2000000.00
0,11100000,1149425.29
0,11200000,2222222.22
0,11300000,2380952.38
0,11400000,2325581.40
0,11500000,2380952.38
0,11600000,2272727.27
0,11700000,1136363.64
0,11800000,1851851.85
0,11900000,1754385.96
0,12000000,2325581.40
0,12100000,28579.59
0,12200000,2173913.04
0,12300000,2325581.40
0,12400000,2272727.27
0,12500000,2272727.27
0,12600000,1190476.19
0,12700000,2083333.33
0,12800000,2222222.22
0,12900000,1724137.93
0,13000000,1923076.92
0,13100000,1515151.52
0,13200000,2272727.27
0,13300000,2272727.27
0,13400000,2272727.27
0,13500000,2222222.22
0,13600000,1428571.43
0,13700000,2272727.27
0,13800000,1428571.43
0,13900000,1923076.92
0,14000000,1886792.45
0,14100000,1562500.00
0,14200000,1960784.31
0,14300000,2127659.57
0,14400000,2040816.33
0,14500000,2040816.33
0,14600000,1298701.30
0,14700000,2222222.22
0,14800000,2173913.04
0,14900000,2272727.27
0,15000000,2272727.27
0,15100000,12431.63
0,15200000,2083333.33
0,15300000,2272727.27
0,15400000,2272727.27
0,15500000,2272727.27
0,15600000,1587301.59
0,15700000,2222222.22
0,15800000,2222222.22
0,15900000,2272727.27
0,16000000,2173913.04
0,16100000,2272727.27
0,16200000,2127659.57
0,16300000,2272727.27
0,16400000,2222222.22
0,16500000,2222222.22
0,16600000,2272727.27
0,16700000,2222222.22
0,16800000,980392.16
0,16900000,1282051.28
0,17000000,1960784.31
0,17100000,2272727.27
0,17200000,2272727.27
0,17300000,2222222.22
0,17400000,2272727.27
0,17500000,2222222.22
0,17600000,2272727.27
0,17700000,2272727.27
0,17800000,1190476.19
0,17900000,2272727.27
0,18000000,2272727.27
0,18100000,2222222.22
0,18200000,2272727.27
0,18300000,2272727.27
0,18400000,2222222.22
0,18500000,2272727.27
0,18600000,2272727.27
0,18700000,1136363.64
0,18800000,2272727.27
0,18900000,2222222.22
0,19000000,2272727.27
0,19100000,31948.88
0,19200000,1960784.31
0,19300000,1960784.31
0,19400000,1923076.92
0,19500000,1923076.92
0,19600000,2127659.57
0,19700000,2272727.27
0,19800000,2272727.27
0,19900000,1123595.51
0,20000000,2272727.27
0,20100000,2222222.22
0,20200000,2222222.22
0,20300000,2222222.22
0,20400000,2173913.04
0,20500000,2222222.22
0,20600000,2173913.04
0,20700000,1136363.64
0,20800000,2222222.22
0,20900000,1408450.70
0,21000000,2040816.33
0,21100000,2173913.04
0,21200000,1639344.26
0,21300000,1754385.96
0,21400000,2040816.33
0,21500000,1351351.35
0,21600000,2272727.27
0,21700000,2173913.04
0,21800000,2272727.27
0,21900000,2173913.04
0,22000000,2222222.22
0,22100000,1282051.28
0,22200000,2272727.27
0,22300000,2222222.22
0,22400000,2272727.27
0,22500000,2272727.27
0,22600000,1333333.33
0,22700000,2222222.22
0,22800000,11357.18
0,22900000,2127659.57
0,23000000,2127659.57
0,23100000,1315789.47
0,23200000,2127659.57
0,23300000,2272727.27
0,23400000,2272727.27
0,23500000,2272727.27
0,23600000,2222222.22
0,23700000,2222222.22
0,23800000,1408450.70
0,23900000,2325581.40
0,24000000,2325581.40
0,24100000,2272727.27
0,24200000,1408450.70
0,24300000,1960784.31
0,24400000,1960784.31
0,24500000,1923076.92
0,24600000,1298701.30
0,24700000,2040816.33
0,24800000,2325581.40
0,24900000,2272727.27
0,25000000,2173913.04
0,25100000,1960784.31
0,25200000,50251.26
0,25300000,1123595.51
0,25400000,2222222.22
0,25500000,2325581.40
0,25600000,2272727.27
0,25700000,2325581.40
0,25800000,2272727.27
0,25900000,2325581.40
0,26000000,2272727.27
0,26100000,1136363.64
0,26200000,2272727.27
0,26300000,2325581.40
0,26400000,1351351.35
0,26500000,2222222.22
0,26600000,2083333.33
0,26700000,2173913.04
0,26800000,2272727.27
0,26900000,2272727.27
0,27000000,1298701.30
0,27100000,2272727.27
0,27200000,2272727.27
0,27300000,2272727.27
0,27400000,2325581.40
0,27500000,1369863.01
0,27600000,2325581.40
0,27700000,2272727.27
0,27800000,2325581.40
0,27900000,2325581.40
0,28000000,1250000.00
0,28100000,1886792.45
0,28200000,1612903.23
0,28300000,2000000.00
0,28400000,1960784.31
0,28500000,2000000.00
0,28600000,1960784.31
0,28700000,2040816.33
0,28800000,1204819.28
0,28900000,2222222.22
0,29000000,2325581.40
0,29100000,2272727.27
0,29200000,2325581.40
0,29300000,2272727.27
0,29400000,2325581.40
0,29500000,1176470.59
0,29600000,2272727.27
0,29700000,2325581.40
0,29800000,2272727.27
0,29900000,2272727.27
0,30000000,2272727.27
0,30100000,1282051.28
0,30200000,2173913.04
0,30300000,2222222.22
0,30400000,1639344.26
0,30500000,1190476.19
0,30600000,2127659.57
0,30700000,2083333.33
0,30800000,1886792.45
0,30900000,1923076.92
0,31000000,1960784.31
0,31100000,9450.90
0,31200000,2325581.40
0,31300000,2325581.40
0,31400000,2272727.27
0,31500000,2222222.22
0,31600000,2222222.22
0,31700000,1470588.24
0,31800000,2272727.27
0,31900000,2222222.22
0,32000000,2222222.22
0,32100000,2222222.22
0,32200000,2222222.22
0,32300000,2222222.22
0,32400000,2222222.22
0,32500000,2272727.27
0,32600000,2222222.22
0,32700000,1063829.79
0,32800000,2272727.27
0,32900000,1333333.33
0,33000000,2000000.00
0,33100000,2272727.27
0,33200000,2272727.27
0,33300000,2222222.22
0,33400000,2272727.27
0,33500000,2272727.27
0,33600000,2272727.27
0,33700000,2272727.27
0,33800000,2173913.04
0,33900000,2272727.27
0,34000000,2272727.27
0,34100000,1052631.58
0,34200000,2272727.27
0,34300000,2222222.22
0,34400000,2272727.27
0,34500000,2222222.22
0,34600000,2272727.27
0,34700000,2222222.22
0,34800000,2222222.22
0,34900000,2272727.27
0,35000000,1041666.67
0,35100000,2222222.22
0,35200000,1250000.00
0,35300000,2173913.04
0,35400000,1754385.96
0,35500000,2272727.27
0,35600000,2222222.22
0,35700000,2222222.22
0,35800000,1333333.33
0,35900000,2272727.27
0,36000000,2222222.22
0,36100000,2222222.22
0,36200000,2272727.27
0,36300000,2222222.22
0,36400000,1333333.33
0,36500000,2222222.22
0,36600000,2222222.22
0,36700000,2272727.27
0,36800000,2222222.22
0,36900000,1333333.33
0,37000000,2127659.57
0,37100000,1851851.85
0,37200000,1428571.43
0,37300000,1923076.92
0,37400000,1886792.45
0,37500000,1960784.31
0,37600000,1190476.19
0,37700000,2272727.27
0,37800000,2272727.27
0,37900000,2325581.40
0,38000000,2272727.27
0,38100000,2272727.27
0,38200000,1282051.28
0,38300000,2325581.40
0,38400000,2272727.27
0,38500000,2272727.27
0,38600000,2272727.27
0,38700000,1351351.35
0,38800000,2222222.22
0,38900000,2222222.22
0,39000000,2272727.27
0,39100000,1470588.24
0,39200000,1562500.00
0,39300000,1851851.85
0,39400000,1960784.31
0,39500000,1515151.52
0,39600000,2272727.27
0,39700000,2272727.27
0,39800000,7638.84
0,39900000,2325581.40
0,40000000,2222222.22
0,40100000,2272727.27
0,40200000,1315789.47
0,40300000,2222222.22
0,40400000,2173913.04
0,40500000,2173913.04
0,40600000,2173913.04
0,40700000,2222222.22
0,40800000,2173913.04
0,40900000,2222222.22
0,41000000,1136363.64
0,41100000,2222222.22
0,41200000,2222222.22
0,41300000,2222222.22
0,41400000,2222222.22
0,41500000,1449275.36
0,41600000,1123595.51
0,41700000,2222222.22
0,41800000,2222222.22
0,41900000,2222222.22
0,42000000,2222222.22
0,42100000,2222222.22
0,42200000,1265822.78
0,42300000,2000000.00
0,42400000,2272727.27
0,42500000,2127659.57
0,42600000,1428571.43
0,42700000,2272727.27
0,42800000,2222222.22
0,42900000,2272727.27
0,43000000,1515151.52
0,43100000,2272727.27
0,43200000,2272727.27
0,43300000,2272727.27
0,43400000,1408450.70
0,43500000,2083333.33
0,43600000,33288.95
0,43700000,1960784.31
0,43800000,2000000.00
0,43900000,1886792.45
0,44000000,1234567.90
0,44100000,2272727.27
0,44200000,2272727.27
0,44300000,2272727.27
0,44400000,2272727.27
0,44500000,2272727.27
0,44600000,2272727.27
0,44700000,2272727.27
0,44800000,1136363.64
0,44900000,2272727.27
0,45000000,2222222.22
0,45100000,2222222.22
0,45200000,2272727.27
0,45300000,2222222.22
0,45400000,1190476.19
0,45500000,2222222.22
0,45600000,2272727.27
0,45700000,1587301.59
0,45800000,2083333.33
0,45900000,1333333.33
0,46000000,2272727.27
0,46100000,2272727.27
0,46200000,2325581.40
0,46300000,2325581.40
0,46400000,2325581.40
0,46500000,1315789.47
0,46600000,2325581.40
0,46700000,2272727.27
0,46800000,2272727.27
0,46900000,1369863.01
0,47000000,2222222.22
0,47100000,2272727.27
0,47200000,2222222.22
0,47300000,1234567.90
0,47400000,1851851.85
0,47500000,11498.22
0,47600000,2325581.40
0,47700000,2380952.38
0,47800000,2325581.40
0,47900000,2325581.40
0,48000000,2272727.27
0,48100000,1388888.89
0,48200000,2325581.40
0,48300000,1492537.31
0,48400000,2127659.57
0,48500000,2325581.40
0,48600000,2325581.40
0,48700000,2272727.27
0,48800000,2325581.40
0,48900000,1369863.01
0,49000000,2272727.27
0,49100000,2272727.27
0,49200000,2325581.40
0,49300000,2325581.40
0,49400000,2272727.27
0,49500000,2325581.40
0,49600000,1282051.28
0,49700000,2040816.33
0,49800000,1960784.31
0,49900000,2000000.00
0,50000000,1960784.31
0,50100000,2040816.33
0,50200000,1960784.31
0,50300000,47938.64
0,50400000,2222222.22
0,50500000,2222222.22
0,50600000,2222222.22
0,50700000,2222222.22
0,50800000,1923076.92
0,50900000,2222222.22
0,51000000,2222222.22
0,51100000,1010101.01
0,51200000,2222222.22
0,51300000,2173913.04
0,51400000,2222222.22
0,51500000,2222222.22
0,51600000,2127659.57
0,51700000,2222222.22
0,51800000,2222222.22
0,51900000,1020408.16
0,52000000,2173913.04
0,52100000,1515151.52
0,52200000,2631578.95
0,52300000,2500000.00
0,52400000,2564102.56
0,52500000,2564102.56
0,52600000,2564102.56
0,52700000,2272727.27
0,52800000,1298701.30
0,52900000,2173913.04
0,53000000,2173913.04
0,53100000,2173913.04
0,53200000,2325581.40
0,53300000,2325581.40
0,53400000,1315789.47
0,53500000,2272727.27
0,53600000,2325581.40
0,53700000,1315789.47
0,53800000,1923076.92
0,53900000,1694915.25
0,54000000,1785714.29
0,54100000,1960784.31
0,54200000,1923076.92
0,54300000,2222222.22
0,54400000,2222222.22
0,54500000,1250000.00
0,54600000,2325581.40
0,54700000,2272727.27
0,54800000,2325581.40
0,54900000,2325581.40
0,55000000,2325581.40
0,55100000,1250000.00
0,55200000,2325581.40
0,55300000,2325581.40
0,55400000,2272727.27
0,55500000,2325581.40
0,55600000,1315789.47
0,55700000,2083333.33
0,55800000,2222222.22
0,55900000,2272727.27
0,56000000,1886792.45
0,56100000,9300.60
0,56200000,2325581.40
0,56300000,2325581.40
0,56400000,1694915.25
0,56500000,2325581.40
0,56600000,2325581.40
0,56700000,2272727.27
0,56800000,2325581.40
0,56900000,2325581.40
0,57000000,2325581.40
0,57100000,1250000.00
0,57200000,2325581.40
0,57300000,2325581.40
0,57400000,2325581.40
0,57500000,1369863.01
0,57600000,2325581.40
0,57700000,2127659.57
0,57800000,1960784.31
0,57900000,1298701.30
0,58000000,2127659.57
0,58100000,2325581.40
0,58200000,2272727.27
0,58300000,1960784.31
0,58400000,2000000.00
0,58500000,1960784.31
0,58600000,2000000.00
0,58700000,1960784.31
0,58800000,934579.44
0,58900000,2325581.40
0,59000000,2272727.27
0,59100000,2325581.40
0,59200000,2272727.27
0,59300000,2325581.40
0,59400000,2272727.27
0,59500000,2325581.40
0,59600000,1149425.29
0,59700000,2272727.27
0,59800000,2325581.40
0,59900000,2272727.27
0,60000000,2272727.27
0,60100000,2325581.40
