Core_ID,Events,EPS
4,100000,121359.22
0,100000,121359.22
12,100000,121359.22
11,100000,121359.22
9,100000,121359.22
1,100000,121359.22
7,100000,121359.22
10,100000,121359.22
6,100000,121359.22
8,100000,121359.22
3,100000,121359.22
5,100000,121359.22
2,100000,121359.22
2,200000,234741.78
4,200000,235294.12
10,200000,234741.78
11,200000,235294.12
7,200000,234741.78
8,200000,235294.12
3,200000,234741.78
6,200000,234741.78
12,200000,234741.78
1,200000,234741.78
9,200000,234741.78
0,200000,234741.78
5,200000,234741.78
8,300000,226244.34
9,300000,226757.37
12,300000,226757.37
3,300000,226757.37
5,300000,226757.37
2,300000,226757.37
1,300000,226757.37
10,300000,226244.34
11,300000,225733.63
6,300000,226244.34
0,300000,226244.34
7,300000,226244.34
4,300000,225733.63
11,400000,213219.62
9,400000,212765.96
3,400000,212765.96
2,400000,212765.96
7,400000,213219.62
12,400000,212765.96
5,400000,212765.96
4,400000,213219.62
1,400000,212765.96
6,400000,213219.62
0,400000,213219.62
10,400000,213219.62
8,400000,212765.96
5,500000,232018.56
11,500000,232018.56
7,500000,232018.56
6,500000,232018.56
8,500000,232018.56
12,500000,232018.56
0,500000,232018.56
1,500000,232018.56
4,500000,232018.56
2,500000,232018.56
10,500000,232018.56
9,500000,232018.56
3,500000,232018.56
10,600000,215517.24
5,600000,215517.24
3,600000,215517.24
9,600000,215517.24
12,600000,215517.24
6,600000,215517.24
7,600000,215517.24
11,600000,215517.24
8,600000,215053.76
0,600000,215053.76
2,600000,215053.76
1,600000,215053.76
4,600000,215053.76
4,700000,226757.37
0,700000,226757.37
8,700000,226757.37
12,700000,226244.34
7,700000,226244.34
1,700000,226244.34
9,700000,225733.63
10,700000,225733.63
11,700000,225733.63
5,700000,225733.63
2,700000,226244.34
3,700000,225733.63
6,700000,225733.63
11,800000,228832.95
8,800000,228310.50
6,800000,228832.95
1,800000,228832.95
5,800000,228832.95
9,800000,228832.95
3,800000,228832.95
10,800000,228832.95
0,800000,228310.50
12,800000,228310.50
2,800000,228832.95
