Core_ID,Events,EPS
4,100000,206611.57
7,100000,206611.57
5,100000,206611.57
6,100000,206611.57
0,100000,206611.57
3,100000,207039.34
1,100000,206611.57
2,100000,206611.57
2,200000,347222.22
1,200000,347222.22
5,200000,347222.22
6,200000,347222.22
0,200000,347222.22
7,200000,347222.22
4,200000,347222.22
3,200000,346020.76
6,300000,363636.36
1,300000,363636.36
5,300000,362318.84
0,300000,362318.84
4,300000,362318.84
3,300000,362318.84
2,300000,362318.84
7,300000,362318.84
4,400000,411522.63
1,400000,409836.07
7,400000,411522.63
6,400000,409836.07
0,400000,411522.63
3,400000,411522.63
2,400000,411522.63
5,400000,409836.07
7,500000,367647.06
1,500000,367647.06
3,500000,366300.37
6,500000,366300.37
5,500000,367647.06
2,500000,366300.37
0,500000,366300.37
4,500000,366300.37
7,600000,369003.69
2,600000,370370.37
5,600000,370370.37
4,600000,370370.37
0,600000,370370.37
3,600000,370370.37
6,600000,370370.37
1,600000,369003.69
6,700000,327868.85
7,700000,326797.39
0,700000,327868.85
2,700000,326797.39
1,700000,326797.39
5,700000,327868.85
3,700000,326797.39
4,700000,326797.39
1,800000,39432.18
4,800000,39432.18
3,800000,39432.18
6,800000,39416.63
5,800000,39416.63
0,800000,39416.63
2,800000,39432.18
7,800000,39432.18
5,900000,396825.40
1,900000,396825.40
4,900000,396825.40
2,900000,396825.40
6,900000,396825.40
3,900000,396825.40
7,900000,396825.40
0,900000,396825.40
5,1000000,336700.34
2,1000000,336700.34
4,1000000,336700.34
0,1000000,336700.34
3,1000000,336700.34
7,1000000,336700.34
1,1000000,336700.34
6,1000000,336700.34
7,1100000,331125.83
0,1100000,331125.83
4,1100000,331125.83
5,1100000,331125.83
1,1100000,331125.83
6,1100000,331125.83
2,1100000,330033.00
3,1100000,331125.83
3,1200000,322580.65
4,1200000,322580.65
7,1200000,322580.65
1,1200000,322580.65
6,1200000,322580.65
5,1200000,322580.65
2,1200000,323624.60
0,1200000,322580.65
0,1300000,313479.62
1,1300000,313479.62
7,1300000,313479.62
3,1300000,313479.62
5,1300000,313479.62
6,1300000,313479.62
4,1300000,313479.62
2,1300000,313479.62
6,1400000,343642.61
4,1400000,343642.61
1,1400000,343642.61
2,1400000,343642.61
0,1400000,343642.61
3,1400000,343642.61
5,1400000,343642.61
7,1400000,343642.61
2,1500000,370370.37
0,1500000,370370.37
7,1500000,370370.37
1,1500000,370370.37
6,1500000,370370.37
4,1500000,370370.37
5,1500000,370370.37
3,1500000,370370.37
4,1600000,331125.83
7,1600000,331125.83
2,1600000,331125.83
5,1600000,331125.83
1,1600000,331125.83
6,1600000,331125.83
0,1600000,331125.83
3,1600000,331125.83
4,1700000,19646.37
0,1700000,19646.37
3,1700000,19646.37
1,1700000,19646.37
7,1700000,19642.51
6,1700000,19642.51
2,1700000,19642.51
5,1700000,19642.51
3,1800000,31908.10
4,1800000,31908.10
2,1800000,31918.29
7,1800000,31918.29
1,1800000,31908.10
5,1800000,31918.29
0,1800000,31908.10
6,1800000,31918.29
1,1900000,362318.84
2,1900000,362318.84
4,1900000,362318.84
3,1900000,362318.84
6,1900000,362318.84
0,1900000,362318.84
5,1900000,362318.84
7,1900000,362318.84
7,2000000,450450.45
1,2000000,450450.45
3,2000000,450450.45
5,2000000,450450.45
0,2000000,450450.45
4,2000000,450450.45
2,2000000,450450.45
6,2000000,450450.45
2,2100000,358422.94
7,2100000,358422.94
1,2100000,358422.94
4,2100000,358422.94
5,2100000,358422.94
6,2100000,358422.94
3,2100000,357142.86
0,2100000,358422.94
3,2200000,324675.32
7,2200000,323624.60
5,2200000,323624.60
0,2200000,323624.60
6,2200000,323624.60
4,2200000,323624.60
2,2200000,323624.60
1,2200000,323624.60
4,2300000,369003.69
3,2300000,369003.69
2,2300000,369003.69
6,2300000,369003.69
0,2300000,369003.69
1,2300000,369003.69
5,2300000,369003.69
7,2300000,369003.69
7,2400000,352112.68
3,2400000,352112.68
1,2400000,352112.68
4,2400000,352112.68
6,2400000,352112.68
5,2400000,352112.68
2,2400000,352112.68
0,2400000,352112.68
7,2500000,361010.83
2,2500000,361010.83
1,2500000,361010.83
3,2500000,361010.83
0,2500000,361010.83
4,2500000,361010.83
6,2500000,361010.83
5,2500000,361010.83
5,2600000,36818.85
4,2600000,36818.85
6,2600000,36818.85
1,2600000,36818.85
3,2600000,36818.85
7,2600000,36818.85
2,2600000,36818.85
0,2600000,36818.85
1,2700000,341296.93
7,2700000,341296.93
5,2700000,341296.93
4,2700000,341296.93
6,2700000,341296.93
3,2700000,341296.93
0,2700000,341296.93
2,2700000,340136.05
4,2800000,369003.69
2,2800000,370370.37
0,2800000,369003.69
1,2800000,369003.69
6,2800000,369003.69
7,2800000,369003.69
5,2800000,369003.69
3,2800000,369003.69
3,2900000,334448.16
7,2900000,334448.16
2,2900000,333333.33
6,2900000,333333.33
0,2900000,333333.33
4,2900000,333333.33
1,2900000,334448.16
5,2900000,333333.33
6,3000000,325732.90
1,3000000,324675.32
7,3000000,324675.32
3,3000000,324675.32
4,3000000,325732.90
0,3000000,325732.90
2,3000000,325732.90
5,3000000,325732.90
5,3100000,309597.52
0,3100000,309597.52
7,3100000,309597.52
2,3100000,309597.52
6,3100000,309597.52
4,3100000,309597.52
1,3100000,309597.52
3,3100000,309597.52
4,3200000,335570.47
0,3200000,334448.16
2,3200000,335570.47
5,3200000,335570.47
3,3200000,335570.47
7,3200000,335570.47
6,3200000,335570.47
1,3200000,335570.47
7,3300000,342465.75
2,3300000,342465.75
5,3300000,342465.75
3,3300000,342465.75
1,3300000,342465.75
0,3300000,343642.61
6,3300000,342465.75
4,3300000,342465.75
4,3400000,317460.32
5,3400000,317460.32
3,3400000,317460.32
7,3400000,317460.32
0,3400000,317460.32
1,3400000,317460.32
2,3400000,316455.70
6,3400000,316455.70
4,3500000,20635.58
7,3500000,20639.83
5,3500000,20635.58
3,3500000,20639.83
0,3500000,20639.83
6,3500000,20639.83
1,3500000,20635.58
